name,affiliation,country,year,indico_id
Iwona Grabowska-Bold,AGH University of Science and Technology (PL),PL,2015,355454
Jacopo Ghiglieri,Universitaet Bern (CH),CH,2015,355454
Jacquelyn Noronha-Hostler,Columbia University,,2015,355454
Jaehyeon Do,Yonsei university,,2015,355454
James Brandenburg,Rice University,,2015,355454
James Dunlop,Brookhaven National Laboratory,,2015,355454
James Lawrence Nagle,University of Colorado,,2015,355454
Jan Rak,University of Jyvaskyla (FI),FI,2015,355454
Jan Fiete Grosse-Oetringhaus,CERN,,2015,355454
Jan M. Pawlowski,University of Heidelberg,,2015,355454
Jason Bryslawskyj,"City University of New York, Graduate Center, Baruch College",,2015,355454
Jasper van der Maarel,Utrecht University,,2015,355454
Jean-Francois Paquet,McGill University,,2015,355454
Jean-Paul Blaizot,CEA,,2015,355454
Jean-Yves Ollitrault,CNRS,,2015,355454
Jeffery Mitchell,Brookhaven National Laboratory,,2015,355454
Jens-Jorgen Gaardhoeje,University of Copenhagen (DK),DK,2015,355454
Jeremy Wilkinson,Ruprecht-Karls-Universitaet Heidelberg (DE),DE,2015,355454
ji xu,Central China Normal University/Lawrence Berkeley National Laboratory,,2015,355454
Jian Sun,Purdue University (US),US,2015,355454
Jiangyong Jia,State University of New York (US),US,2015,355454
Jianhui Zhu,SUBATECH (FR) & CCNU (CN),CN,2015,355454
Jianwei Qiu,Brookhaven National Lab,,2015,355454
Jiechen Xu,Columbia University,,2015,355454
Jihye Song,Pusan National University (KR),KR,2015,355454
Jim Sowinski,Department of Energy,,2015,355454
Jin Hee Yoon,Inha University (KR),KR,2015,355454
Jin-Yi Pang,National Taiwan University,,2015,355454
Jinfeng Liao,Indiana University,,2015,355454
Jingyi Chao,"Institute of Modern Physics, CAS",,2015,355454
Jiri Dolejsi,Charles University (CZ),CZ,2015,355454
Joachim Stroth,Johann-Wolfgang-Goethe Univ. (DE),DE,2015,355454
Jochen Thaeder,LBNL,,2015,355454
Jochen Wambach,TU-Darmstadt and GSI,,2015,355454
joerg aichelin,Subatech/CNRS,,2015,355454
Johanna Stachel,Ruprecht-Karls-Universitaet Heidelberg (DE),DE,2015,355454
Johannes Weyrich,Technical University Darmstadt,,2015,355454
John Haggerty,Brookhaven National Laboratory,,2015,355454
John Hill,Iowa State University,,2015,355454
John William Harris,Yale University (US),US,2015,355454
Jonah Bernhard,Duke University,,2015,355454
Jorge Casalderrey Solana,University of Barcelona (ES),ES,2015,355454
Jorge Noronha,Columbia University/University of Sao Paulo,,2015,355454
Joseph Kapusta,University of Minnesota (US),US,2015,355454
Jovan Milosevic,"Vinca Institute of Nuclear Sciences, University of Belgrade",,2015,355454
Ju Hwan Kang,Yonsei University (KR),KR,2015,355454
Julia Velkovska,Vanderbilt University (US),US,2015,355454
Julius Gronefeld,GSI - Helmholtzzentrum fur Schwerionenforschung GmbH (DE),DE,2015,355454
Jurgen Schukraft,CERN,,2015,355454
Jussi Auvinen,Duke University,,2015,355454
Kanako Yamazaki-Gelis,IPhT / Riken,,2015,355454
Kang Seog Lee,Chonnam National University,,2015,355454
Karel Safarik,CERN,,2015,355454
Katarína Gajdošová,FNSPE CTU in Prague,,2015,355454
Kathryn Meehan,UC Davis,,2015,355454
Kazuhiko Kamikado,Riken,,2015,355454
Kazuhiro Watanabe,Central China Normal University,,2015,355454
Kazuhisa Okamoto,Nagoya University,,2015,355454
Kazunori Itakura,KEK,,2015,355454
Kazuya Aoki,"IPNS, KEK",,2015,355454
Kazuya Mameda,The University of Tokyo,,2015,355454
Kazuya Nagashima,Hiroshima University,,2015,355454
Kazuya Nishiyama,Kyoto university,,2015,355454
Kazuya Tarunaga,Hiroshima University (JP),JP,2015,355454
Kazuyuki Kanaya,University of Tsukuba,,2015,355454
Kei Suzuki,RIKEN,,2015,355454
Ken Oyama,Nagasaki Inst. of Applied Science (JP),JP,2015,355454
Kenichi Nagai,Sophia university,,2015,355454
Kenji Araki,Tokyo Institute of Technology,,2015,355454
Kenji Fukushima,The University of Tokyo,,2015,355454
Kenji Morita,"Yukawa Institute for Theoretical Physics, Kyoto University",,2015,355454
Kensuke Homma,Hiroshima University,,2015,355454
Kenta Shigaki,Hiroshima University (JP),JP,2015,355454
Kevin Dusling,Physical Review Letters,,2015,355454
Khaled Teilab,"Institut für Theoretische Physik, Goethe-University Frankfurt",,2015,355454
Kie Sang Jeong,"Department of physics, Yonsei University",,2015,355454
Kiminad Mamo,University of Illinois at Chicago,,2015,355454
KINKAR SAHA,BOSE INSTITUTE,,2015,355454
Kisoo Lee,Korea University (KR),KR,2015,355454
Klaus Reygers,Ruprecht-Karls-Universitaet Heidelberg (DE),DE,2015,355454
Kohei Terasaki,University of Tokyo (JP),JP,2015,355454
Koichi Hattori,RIKEN-BNL Research Center,,2015,355454
Koichi Murase,The University of Tokyo,,2015,355454
Koichi Yazaki,RIKEN,,2015,355454
Koji Hashimoto,Osaka university,,2015,355454
Koji Kawaguchi,Sophia university,,2015,355454
Konrad Tywoniuk,Universitat de Barcelona,,2015,355454
Kosei Yamakawa,Hiroshima University (JP),JP,2015,355454
Kota Masuda,The Univ. of Tokyo / RIKEN,,2015,355454
Kouji Kashiwa,"Yukawa Institute for Theoretical Physics, Kyoto University",,2015,355454
Kristjan Gulbrandsen,University of Copenhagen (DK),DK,2015,355454
Krzysztof Redlich,University of Wroclaw (PL),PL,2015,355454
Kun Jiang,University of Science and Technology of China & Purdue University,,2015,355454
Kunsu Oh,Pusan National University (KR),KR,2015,355454
Kurt Jung,Purdue University (US),US,2015,355454
Kyoichiro Ozawa,"High Energy Accelerator Resarch Institute, KEK, IPNS",,2015,355454
Lais Ozelin De Lima Pimentel,University of Copenhagen (DK),DK,2015,355454
Larry McLerran,BNL,,2015,355454
Laszlo Pal Csernai,University of Bergen\ Ferdowsi U. of Mashhad,,2015,355454
Laura Havener,Columbia University (US),US,2015,355454
Leonardo Tinti,Jan Kochanowski University,,2015,355454
Leszek Kosarzewski,Warsaw University of Technology,,2015,355454
Leticia Cunqueiro Mendez,CERN,,2015,355454
Leticia Palhares,UERJ,,2015,355454
Li Yan,CNRS,,2015,355454
Liang He,Purdue University,,2015,355454
Liao Song,University of Houston,,2015,355454
Lijia Jiang,Peking University,,2015,355454
Lijuan Ruan,Brookhaven National Laboratory,,2015,355454
Liliana Apolinario,Instituto Superior Tecnico (PT),PT,2015,355454
Liudmila Malinina,Joint Inst. for Nuclear Research (RU) & SINP MSU (RU),RU,2015,355454
Livio Bianchi,University of Houston (US),US,2015,355454
Liwen Wen,UCLA,,2015,355454
Long Zhou,USTC && BNL,,2015,355454
LongGang Pang,"Frankfurt Institute for Advanced Studies, Goethe University",,2015,355454
Lucia Leardini,Ruprecht-Karls-Universitaet Heidelberg (DE),DE,2015,355454
Ludwik Turko,University of Wroclaw (PL),PL,2015,355454
Lukasz Kamil Graczykowski,Warsaw University of Technology (PL),PL,2015,355454
Ma Long,Shanghai Institute of Applied Physics,,2015,355454
Maciej Pawel Szymanski,Warsaw University of Technology (PL),PL,2015,355454
Madhukar Mishra,"Birla Institute of Technology and Science Pilani, Pilani Campus",,2015,355454
Magdalena Djordjevic,Institute of Physics Belgrade,,2015,355454
Maja Katarzyna Mackowiak-Pawlowska,Warsaw University of Technology (PL),PL,2015,355454
Malgorzata Anna Janik,Warsaw University of Technology (PL),PL,2015,355454
Manuel Calderon De La Barca Sanchez,University of California Davis (US),US,2015,355454
Maowu Nie,Shanghai Institute of Applied Physics (SINAP),,2015,355454
Marco Leoncino,University of Turin and INFN (IT),IT,2015,355454
Marco Ruggieri,"Physics and Astronomy Department, Catania University",,2015,355454
Marcus Bluhm,North Carolina State University,,2015,355454
Marek Chojnacki,University of Copenhagen (DK),DK,2015,355454
Maria Nicassio,GSI - Helmholtzzentrum fur Schwerionenforschung GmbH (DE),DE,2015,355454
Maria Zurita,Universidade de Santiago de Compostela,,2015,355454
Maria Paola Lombardo,INFN,,2015,355454
Markus K. Koehler,Weizmann Institute of Science (IL),IL,2015,355454
Marlene Nahrgang,Duke University,,2015,355454
Martin Rybar,Univ. Illinois at Urbana-Champaign (US),US,2015,355454
Martin Lothar Purschke,Brookhaven National Laboratory (US),US,2015,355454
Marzia Rosati,Iowa State University,,2015,355454
Masahiro Hirano,University of Tsukuba (JP),JP,2015,355454
Masahiro Ishii,Kyushu University,,2015,355454
Masakiyo Kitazawa,Osaka University,,2015,355454
Masaru Hongo,The University of Tokyo,,2015,355454
Masaru Shibata,Kyoto University,,2015,355454
Masayuki Asakawa,Osaka University,,2015,355454
Mathis Habich,University of Colorado Boulder,,2015,355454
Matthew Luzum,Universidade de Santiago de Compostela,,2015,355454
Matthew Nguyen,Ecole Polytechnique (FR),FR,2015,355454
Maxime Guilbaud,Rice University (US),US,2015,355454
Maximilian Attems,UB,,2015,355454
Maximiliano Puccio,Universita e INFN Torino (IT),IT,2015,355454
maya shimomura,Nara Women's University,,2015,355454
MD NASIM,"University of California, Los Angeles",,2015,355454
Megumi Naruki,Kyoto Univ.,,2015,355454
Melynda Brooks,Los Alamos National Laboratory,,2015,355454
Mesut Arslandok,Johann-Wolfgang-Goethe Univ. (DE),DE,2015,355454
Michael Clark,Columbia University (US),US,2015,355454
Michael Lomnitz,Kent State University,,2015,355454
Michael McCumber,Los Alamos National Laboratory,,2015,355454
Michael Murray,University of Kansas (US),US,2015,355454
Michael Strickland,Kent State University,,2015,355454
Michael Tannenbaum,Brookhaven National Laboratory (US),US,2015,355454
Michal Krelina,"FNSPE, Czech Technical University in Prague",,2015,355454
Michal Sumbera,Acad. of Sciences of the Czech Rep. (CZ),CZ,2015,355454
Miguel Angel ESCOBEDO ESPINOSA,"Institut de Physique Théorique, Saclay, CNRS-CEA",,2015,355454
Mihael Makek,"Faculty of Science, University of Zagreb",,2015,355454
Mihee Jo,Ecole Polytechnique,,2015,355454
Mike Lisa,Ohio State University (US),US,2015,355454
Miki Sakaida,Osaka University,,2015,355454
Miklos Gyulassy,Columbia University,,2015,355454
Min Jung Kweon,Inha University (KR),KR,2015,355454
Ming Liu,Los Alamos National Laboratory,,2015,355454
Mingliang Zhou,State University of New York (US),US,2015,355454
Minjung Kim,Inha University (KR),KR,2015,355454
Mirko Planinic,University of Zagreb (HR),HR,2015,355454
Miroslav Simko,Nuclear Physics Institute of the Czech Academy of Sciences,,2015,355454
Misha Stephanov,University of Illinois at Chicago,,2015,355454
Mohammed Younus,Bose Institute,,2015,355454
Mohd Danish Azmi,Aligarh Muslim University,,2015,355454
Motoi Inaba,Tsukuba University of Technology,,2015,355454
Motoi Tachibana,Saga University,,2015,355454
Muhammad Usman Ashraf,Tsinghua University,,2015,355454
Mustafa Mustafa,Lawrence Berkeley National Laboratory,,2015,355454
Myunggeun Song,Yonsei University (KR),KR,2015,355454
Nada Ezzelarab,"Eygypt Center for Theoritical Physics (ECTP), Modern Univ. (MTI)",MTI,2015,355454
Naghmeh Mohammadi,Nikhef National institute for subatomic physics (NL),NL,2015,355454
Naoki Yamamoto,Keio University,,2015,355454
Naoto Tanaka,University of Tsukuba (JP),JP,2015,355454
Naoto Tanji,Heidelberg University,,2015,355454
Natasha Sharma,University of Tennessee,,2015,355454
NEERAJ GUPTA,"GOVT. COLLEGE FOR WOMEN, PARADE, Jammu",,2015,355454
Neha Shah,Shanghai Institute of Applied Physics,,2015,355454
Nestor Armesto Perez,Universidade de Santiago de Compostela (ES),ES,2015,355454
Nicolas Borghini,University of Bielefeld,,2015,355454
Nicole Apadula,Iowa State University,,2015,355454
NIHAR SAHOO,Texas A&M University,,2015,355454
Nikola Poljak,University of Zagreb,,2015,355454
Ning Yu,Central China Normal University,,2015,355454
Ning-Bo Chang,Central China Normal University (CCNU),,2015,355454
Nirbhay Kumar Behera,Inha University,,2015,355454
Norbert Novitzky,Stony Brook University,,2015,355454
Nu Xu,LBNL,,2015,355454
Olena Linnyk,University of Giessen,,2015,355454
Olga Evdokimov,University of Illinois at Chicago (US),US,2015,355454
Oliver Busch,University of Tsukuba (JP),JP,2015,355454
